"Esd";"GKY_S";"GKX_S"
24386;467423;91459
24387;467891;92628
24388;468255;90868
24389;467170;96756
24390;467904;90846
24391;468588;85329
24392;470105;94527
24394;467551;96424
24396;468400;89845
24397;467870;91914
24398;466623;87490
24399;467423;96494
24400;470194;94970
24401;531255;135670
24402;500449;118598
24403;483829;82840
24404;483865;82781
24405;482472;85036
24406;490489;85500
24407;593602;164172
24408;533287;77757
24409;486803;93897
24410;533300;77809
24411;486592;93685
24412;466593;95583
24413;466788;95364
24414;536112;76057
24415;538264;78096
24416;540847;78378
24417;538553;77147
24418;538676;98895
24419;540671;89524
24420;479880;85707
24421;475716;87364
24422;473401;87990
24423;472780;90934
24424;485906;80897
24425;490805;89717
24426;438320;130573
24427;532933;77798
24428;485022;89215
24429;485849;90362
24430;485394;90269
24431;460045;74517
24432;458991;74523
24433;462861;72939
24434;459358;75055
24435;463352;66781
24436;460298;74507
24437;462029;69864
24438;462076;69740
24439;462023;69838
24440;458440;75093
24441;459832;74193
24442;463265;73461
24443;459706;71621
24444;459946;71312
24445;460031;71256
24446;460018;71273
24447;462005;69811
24448;498330;98558
24449;399928;84149
24450;402831;87870
24451;501386;123124
24452;500857;119721
24453;500908;119671
24454;502118;122848
24455;502143;122823
24456;401219;85389
24457;408993;111097
24458;402175;117394
24459;403896;109593
24460;500213;120162
24461;498232;119784
24462;498311;119850
24463;501200;122639
24464;501169;122667
24465;501974;121849
24466;501945;121845
24467;535784;128848
24468;398565;107170
24469;386313;95885
24470;432409;58100
24471;394571;105488
24472;394408;79577
24473;392358;84283
24474;390663;81097
24475;391074;100500
24476;386658;98434
24477;503134;141847
24478;521191;142341
24479;520716;137147
24480;520729;137163
24481;520297;141360
24482;404755;82429
24483;400602;98845
24484;434859;48199
24485;522758;136856
24486;522772;136842
24487;524819;139021
24488;525044;139274
24489;526528;137670
24490;526883;138404
24491;526744;137846
24492;521085;122295
24493;525417;137290
24494;449115;139118
24495;419423;147544
24496;400088;72798
24497;547531;105480
24498;543829;92408
24499;554997;100438
24500;546235;84952
24501;554977;100265
24502;520911;141126
24503;391479;42989
24504;397669;45513
24505;520596;137141
24506;525769;137878
24507;524932;138500
24508;524966;138458
24509;526739;138202
24510;526728;138214
24511;524726;138050
24512;526426;137278
24513;521473;138687
24514;465174;123809
24515;524966;141222
24516;500076;114060
24517;523261;140685
24518;524073;139189
24519;402901;115464
24520;524445;141402
24521;412529;59010
24522;523564;140377
24523;523402;143551
24524;524030;139359
24525;523340;143559
24526;522918;140499
24527;523254;143599
24528;402649;116124
24529;521068;141363
24530;524093;138392
24531;524175;138802
24532;516530;140983
24533;561719;139391
24534;550566;158003
24535;553624;149403
24536;409171;111148
24537;414014;87859
24538;412305;83224
24539;406995;149888
24540;410789;82719
24541;414579;81272
24542;515930;79684
24543;408251;84397
24544;406483;84017
24545;512148;57824
24546;417928;80551
24547;461391;138756
24548;463782;140715
24549;463673;141186
24550;413351;63594
24551;469010;60419
24552;470493;121113
24553;461778;138885
24554;461986;139233
24555;461722;139187
24556;461505;138875
24557;460452;138505
24558;461408;139211
24559;458507;140844
24560;486121;108683
24561;431914;118378
24562;424696;57435
24563;424695;57465
24564;424715;57428
24565;424687;57417
24566;423869;56573
24567;423850;56603
24568;487555;133225
24569;505982;126322
24570;507686;121355
24571;523815;115842
24572;525257;116334
24573;525255;116303
24574;522557;114009
24575;433140;138932
24576;394060;104086
24577;441564;130051
24578;425043;145309
24579;434435;132768
24580;430412;136579
24581;435667;133351
24582;436090;131970
24583;517086;64677
24584;517054;64876
24585;409460;78295
24586;476195;116310
24587;437379;131272
24588;434014;132008
24589;434819;131730
24590;441342;130046
24591;581220;156972
24592;570435;157559
24593;570974;157984
24594;585792;174276
24595;572629;159321
24596;574091;160072
24597;577870;160588
24598;577252;160987
24599;574953;159356
24600;577063;160965
24601;577860;154404
24602;561191;162267
24603;576663;156445
24604;586061;167115
24605;581326;168376
24606;587656;182598
24607;583581;175063
24608;583138;170125
24609;582003;159118
24610;580676;158087
24611;577371;157349
24612;564482;156392
24613;569929;156761
24614;578542;158798
24615;583469;168318
24616;584202;169976
24617;589673;176389
24618;570659;159244
24619;543889;150702
24620;445198;133302
24621;439050;127658
24622;462229;119729
24623;433627;140948
24624;439576;132669
24625;469165;119624
24626;417792;126322
24627;448535;141447
24628;461847;138890
24629;459160;64939
24630;459078;63810
24631;451586;76806
24632;441717;46938
24633;456980;76291
24634;562545;159200
24635;451397;71909
24636;450030;71811
24637;438477;130434
24638;455165;71978
24639;456033;69272
24640;456017;69262
24641;455640;69779
24642;455633;69754
24643;464340;104179
24644;509564;138251
24645;454284;47615
24646;449552;72532
24647;457438;70966
24648;458213;78692
24649;453375;75225
24650;537976;115895
24651;444774;73171
24652;445215;75315
24653;445139;75292
24654;445195;75270
24655;520765;120687
24656;446712;74751
24657;446527;75336
24658;457773;76405
24659;431009;141026
24660;502310;132893
24661;503463;132413
24662;504053;132093
24663;503483;132481
24664;503514;130629
24665;501637;132973
24666;502364;134377
24667;500451;134922
24668;501035;134840
24669;502780;131718
24670;502736;131813
24671;531207;135539
24672;556972;134372
24673;548686;145987
24674;588331;178785
24675;612356;154922
24676;555558;127512
24677;555597;127568
24678;490770;149030
24679;490810;149012
24680;560573;172921
24681;422266;82405
24682;413452;113929
24683;413509;88435
24684;561732;139389
24685;588829;174877
24686;598062;171205
24687;600517;177999
24688;594137;176062
24689;562888;155923
24690;569177;160032
24691;567966;165548
24692;576806;138287
24693;576224;142404
24694;576781;141901
24695;583746;184650
24696;580368;140681
24697;584043;184393
24698;583534;184273
24699;583511;184965
24700;548549;145990
24701;548174;144650
24702;507175;121761
24703;507122;122082
24704;506362;121927
24705;506220;121713
24706;435892;108003
24707;506402;121635
24708;506319;121854
24709;506471;122055
24710;506345;122085
24711;506366;122062
24712;506361;121995
24713;507635;122657
24714;507611;123014
24715;507719;123265
24716;507849;122419
24717;507886;122455
24718;507916;122627
24719;507881;122633
24720;507791;122684
24721;507597;122635
24722;506357;121822
24723;505368;117961
24724;505725;116921
24725;510185;119836
24726;509363;119637
24727;506798;118105
24728;509361;118243
24729;509518;120605
24730;507151;139328
24731;506083;117403
24732;503914;116328
24733;507111;117210
24734;507461;117371
24735;507043;121216
24736;508631;121399
24737;509052;121131
24738;508787;121311
24739;508641;121238
24740;508923;121253
24741;508738;121301
24742;508741;121434
24743;510054;121269
24744;509645;121538
24745;509950;121263
24746;508611;121365
24747;459267;63571
24748;462276;54512
24749;463763;53871
24750;463420;53267
24751;459867;49791
24752;412103;104878
24753;410404;106124
24754;409650;103616
24755;438728;127520
24756;405504;114556
24757;438295;130561
24758;409868;109261
24759;522404;36775
24760;389115;104753
24761;403887;115870
24762;415087;118635
24763;512431;33962
24764;582128;178182
24765;597782;187299
24766;567380;142006
24767;600858;177675
24768;557143;168102
24769;550180;157646
24770;414917;105598
24771;410695;105776
24772;409718;106830
24773;541080;157865
24774;520980;154627
24775;582516;167909
24776;579491;160377
24777;580209;162799
24778;581450;158897
24779;597998;177126
24780;588613;182651
24781;612281;158156
24782;611845;159106
24783;606427;157590
24784;609302;157418
24785;611757;158707
24786;615885;155993
24787;554333;140265
24788;601163;176164
24789;548602;146176
24790;548320;146119
24791;584537;174539
24792;460361;128036
24793;410896;105614
24794;408979;113628
24795;450829;122599
24796;410674;106297
24797;417735;81963
24798;417782;81866
24799;525053;119863
24800;525084;119851
24801;525107;119845
24802;525195;119842
24803;525317;119752
24804;525260;119779
24805;545671;138801
24806;506403;126138
24807;506344;126162
24808;505951;126635
24809;505459;126725
24810;505473;126699
24811;505499;126716
24812;506057;126492
24813;533045;132316
24815;538505;128739
24816;538504;128715
24817;538587;128719
24818;538518;128645
24819;538474;128738
24820;532953;132800
24821;532898;132825
24822;532894;132855
24823;532841;132865
24825;532829;132899
24826;532931;132788
24827;532918;132774
24828;532910;132759
24829;532903;132752
24830;532911;132705
24831;532894;132742
24832;532847;132678
24833;532844;132661
24834;532833;132616
24835;532825;132608
24836;532794;132558
24837;532783;132710
24838;532774;132671
24839;533135;130079
24840;435449;133412
24841;436526;131160
24842;441398;131764
24843;440779;132615
24844;440184;132697
24845;443258;126671
24846;437937;135454
24847;437222;136163
24848;441144;136140
24849;436485;133405
24850;436262;133965
24851;437422;133812
24852;434710;135903
24853;523248;137865
24854;439723;133743
24855;436195;134105
24856;434677;132073
24857;441704;130661
24858;436302;131554
24859;436745;131138
24860;436001;135651
24861;434845;132371
24862;435463;132559
24863;435530;133139
24864;435703;132373
24865;415389;83252
24866;436091;131754
24867;437743;133322
24868;440759;129090
24869;439894;129683
24870;439937;129689
24871;440827;129250
24872;442115;128102
24873;439761;130398
24874;442500;128077
24875;442552;127852
24876;442288;129190
24877;443270;129883
24878;442594;130000
24879;442413;130216
24880;437978;133810
24881;437961;136188
24882;442687;131919
24883;440968;127352
24884;441113;127753
24885;443579;126876
24886;530684;108082
24887;441587;126476
24888;441564;126003
24889;440940;127227
24890;439288;129198
24891;438599;130444
24892;438500;130480
24893;438429;130464
24894;439852;128986
24895;439671;129101
24896;442621;126496
24897;440898;127362
24898;440984;127387
24899;442447;127433
24900;442935;127297
24901;442650;127415
24902;438432;137912
24903;438376;137976
24904;438464;137857
24905;556032;123871
24906;556844;124070
24907;557524;123915
24908;556064;123769
24909;556133;123930
24910;556856;124437
24911;469958;140727
24912;476689;141814
24913;476637;141826
24914;476710;141811
24915;476687;141842
24916;470329;140717
24917;505542;128657
24918;392940;43682
24919;537489;128609
24920;537615;129120
24921;537572;128642
24922;537770;128538
24923;539024;130405
24924;538262;127730
24925;538553;128056
24926;561959;137285
24927;562175;137475
24928;570045;172939
24929;608523;162896
24930;614340;157353
24931;615861;155727
24932;610031;157544
24933;606181;171089
24934;606678;156365
24935;591585;181908
24936;584533;174851
24937;560312;137266
24938;548569;145363
24939;548151;144669
24940;609766;162988
24941;558190;137637
24942;587296;182256
24943;606234;164683
24944;553559;141781
24945;612504;156494
24946;553215;142439
24947;397368;99530
24948;404538;87109
24949;404324;79927
24950;402542;82494
24951;402952;87916
24952;401102;83731
24953;398964;97040
24954;572876;157737
24955;573119;156139
24956;572827;157706
24957;571407;160256
24958;571612;156830
24959;596964;140098
24960;597001;140089
24961;589093;146957
24962;572657;160270
24963;583796;150007
24964;587831;143009
24965;587330;144342
24966;587527;144203
24967;527315;36231
24968;554097;140050
24969;590968;155557
24970;588854;153591
24971;588631;153514
24972;595180;155819
24973;581294;153884
24974;581256;153828
24975;578833;153342
24976;593989;156878
24977;592304;158267
24978;388531;43695
24979;530109;155280
24980;540277;120660
24981;540279;120682
24982;540536;120751
24983;540464;120717
24984;590368;144194
24985;588844;145127
24986;579356;152106
24987;579054;151982
24988;579114;151943
24989;593621;146750
24990;596296;140183
24991;579688;150335
24992;580685;146902
24993;567846;166629
24994;562953;156001
24995;562920;155947
24996;564819;156342
24997;598357;139755
24998;598118;140036
24999;598168;140000
25000;597721;139880
25001;588225;147610
25002;579617;152095
25003;590597;148015
25004;585471;142399
25005;585592;142347
25006;585627;142296
25007;585700;142368
25008;605600;167422
25009;585225;142523
25010;592343;144244
25011;592221;147109
25012;583102;144700
25013;594824;147193
25014;586386;147358
25015;425201;57836
25016;509318;118279
25017;561979;137524
25018;592394;153258
25019;592384;153261
25020;502180;121793
